nangate45 fp_16_32_adder (base)
  Found 1022 warnings in the logs.
      [WARNING IFP-0028] Core area lower left (2.000, 2.000) snapped to (2.090, 2.800).
      [WARNING RSZ-0021] no estimated parasitics. Using wire load models.
      [WARNING RSZ-0021] no estimated parasitics. Using wire load models.
      [WARNING RMP-0032] -tielo_port not specified
      [WARNING RMP-0033] -tiehi_port not specified
      [WARNING PDN-1024] -verbose has been deprecated.
      [WARNING CTS-0043] 6336 wires are pure wire and no slew degradation.
      [WARNING CTS-0045] Creating fake entries in the LUT.
      [WARNING ANT-0011] -report_violating_nets is deprecated.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 8804, net adder/adder/_0512_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 10837, net adder/norm/_0957_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 10882, net adder/norm/_1096_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 10914, net adder/norm/_0250_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 10954, net adder/adder/_0377_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 10955, net adder/adder/_0390_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 10956, net adder/adder/_0391_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 10957, net adder/adder/_0459_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11080, net adder/adder/_0368_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11081, net adder/adder/_0464_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11122, net adder/adder/_0377_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11136, net adder/adder/_0378_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11161, net adder/adder/_0384_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11296, net adder/adder/_0423_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11299, net adder/adder/_0459_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11341, net adder/adder/_0370_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11357, net adder/adder/_0464_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11361, net adder/adder/_0368_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11362, net adder/adder/_0464_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11437, net adder/adder/_0372_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11438, net adder/adder/_0375_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11441, net adder/adder/_0378_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11447, net adder/adder/_0372_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11448, net adder/adder/_0378_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11474, net adder/adder/_0390_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11477, net adder/adder/_0388_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11478, net adder/adder/_0388_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11503, net adder/adder/_0390_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11504, net adder/adder/_0391_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11514, net adder/adder/_0390_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11542, net adder/adder/_0376_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11543, net adder/adder/_0378_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11544, net adder/adder/_0380_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11545, net adder/adder/_0382_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11546, net adder/adder/_0401_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11547, net adder/adder/_0402_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11548, net adder/adder/_0418_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11549, net adder/adder/_0420_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11550, net adder/adder/_0496_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11560, net adder/adder/_0380_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11561, net adder/adder/_0464_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11589, net adder/adder/_0454_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11594, net adder/adder/_0406_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11595, net adder/adder/_0407_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11606, net adder/adder/_0383_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11607, net adder/adder/_0401_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11608, net adder/adder/_0402_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11609, net adder/adder/_0407_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11610, net adder/adder/_0420_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11611, net adder/adder/_0464_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11668, net adder/adder/_0365_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11669, net adder/adder/_0370_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11670, net adder/adder/_0424_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11710, net adder/adder/_0365_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11711, net adder/adder/_0402_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11712, net adder/adder/_0464_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11713, net adder/adder/_0464_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11726, net adder/adder/_0459_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11733, net adder/adder/_0365_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11793, net adder/adder/_0387_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11794, net adder/adder/_0454_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11809, net adder/adder/_0377_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11810, net adder/adder/_0378_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11811, net adder/adder/_0397_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11812, net adder/adder/_0464_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11853, net adder/adder/_0373_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11854, net adder/adder/_0376_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11858, net adder/adder/_0247_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11865, net adder/adder/_0094_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11866, net adder/adder/_0227_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11867, net adder/adder/_0247_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11868, net adder/adder/_0459_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11872, net adder/adder/_0380_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11873, net adder/adder/_0464_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11874, net adder/adder/_0380_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11921, net adder/adder/_0390_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11924, net adder/adder/_0388_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11925, net adder/adder/_0390_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11974, net adder/adder/_0390_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11980, net adder/adder/_0392_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11981, net adder/adder/_0396_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11983, net adder/adder/_0388_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11987, net adder/adder/_0390_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11988, net adder/adder/_0391_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 11996, net adder/adder/_0391_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12032, net adder/adder/_0401_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12033, net adder/adder/_0483_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12034, net adder/adder/_0496_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12058, net adder/adder/_0459_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12068, net adder/adder/_0454_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12069, net adder/adder/_0464_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12074, net adder/adder/_0401_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12114, net adder/adder/_0459_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12115, net adder/adder/_0459_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12122, net adder/adder/_0378_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12123, net adder/adder/_0386_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12124, net adder/adder/_0454_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12125, net adder/adder/_0454_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12168, net adder/norm/_0347_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12169, net adder/norm/_0348_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12171, net adder/norm/_0269_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12177, net adder/adder/_0180_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12178, net adder/adder/_0380_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12179, net adder/adder/_0433_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12180, net adder/adder/_0497_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12184, net adder/adder/_0526_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12185, net adder/norm/Mant_leadingOne_D\[4\] not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12191, net adder/norm/_0343_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12205, net adder/norm/_0101_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12206, net adder/norm/_0269_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12207, net adder/norm/_0306_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12208, net adder/norm/_0343_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12209, net adder/norm/_0347_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12244, net adder/adder/_0383_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12245, net adder/adder/_0402_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12253, net adder/norm/_0267_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12282, net adder/norm/_0307_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12283, net adder/norm/_0307_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12285, net adder/norm/_0307_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12286, net adder/norm/_0347_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12289, net adder/norm/_0307_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12291, net adder/adder/_0397_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12292, net adder/adder/_0454_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12293, net adder/adder/_0464_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12300, net adder/norm/_0347_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12333, net adder/norm/Mant_leadingOne_D\[3\] not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12334, net adder/norm/_0068_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12335, net adder/norm/_0307_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12336, net adder/norm/_0307_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12342, net adder/adder/_0378_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12343, net adder/adder/_0526_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12344, net adder/adder/_0548_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12345, net adder/norm/Mant_leadingOne_D\[2\] not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12346, net adder/norm/Mant_leadingOne_D\[4\] not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12347, net adder/norm/Mant_leadingOne_D\[1\] not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12348, net adder/norm/Mant_leadingOne_D\[3\] not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12349, net adder/norm/_0090_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12350, net adder/norm/_0307_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12351, net adder/norm/_0343_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12353, net adder/norm/_0307_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12387, net adder/norm/_0269_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12396, net adder/adder/_0390_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12441, net adder/norm/_0264_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12442, net adder/norm/_0279_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12443, net adder/norm/_0282_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12444, net adder/norm/_0294_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12447, net adder/norm/_0276_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12448, net adder/norm/_0294_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12449, net adder/norm/_0313_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12452, net adder/adder/_0454_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12458, net adder/norm/Mant_leadingOne_D\[1\] not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12459, net adder/norm/_0265_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12460, net adder/norm/_0282_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12461, net adder/norm/_0310_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12462, net adder/norm/_0343_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12467, net adder/norm/_0276_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12468, net adder/norm/_0283_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12469, net adder/norm/_0294_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12470, net adder/norm/_0313_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12520, net adder/norm/_0068_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12521, net adder/norm/_0264_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12522, net adder/norm/_0273_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12523, net adder/norm/_0282_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12524, net adder/norm/_0292_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12525, net adder/norm/_0294_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12526, net adder/norm/_0343_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12533, net adder/norm/_0251_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12534, net adder/norm/_0251_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12538, net adder/norm/_0251_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12539, net adder/norm/_0857_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12544, net adder/adder/_0483_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12545, net adder/adder/_0497_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12546, net adder/adder/_0548_ not found.
      [WARNING STA-0174] ./results/nangate45/fp_16_32_adder/base/6_final.spef line 12548, net adder/adder/_0548_ not found.
